1.000000e-02 0.000000e+00
3.000000e-02 0.000000e+00
5.000000e-02 0.000000e+00
7.000000e-02 0.000000e+00
9.000000e-02 0.000000e+00
1.100000e-01 0.000000e+00
1.300000e-01 0.000000e+00
1.500000e-01 0.000000e+00
1.700000e-01 0.000000e+00
1.900000e-01 0.000000e+00
2.100000e-01 0.000000e+00
2.300000e-01 0.000000e+00
2.500000e-01 0.000000e+00
2.700000e-01 0.000000e+00
2.900000e-01 0.000000e+00
3.100000e-01 0.000000e+00
3.300000e-01 0.000000e+00
3.500000e-01 0.000000e+00
3.700000e-01 0.000000e+00
3.900000e-01 0.000000e+00
4.100000e-01 0.000000e+00
4.300000e-01 0.000000e+00
4.500000e-01 0.000000e+00
4.700000e-01 0.000000e+00
4.900000e-01 0.000000e+00
5.100000e-01 0.000000e+00
5.300000e-01 0.000000e+00
5.500000e-01 0.000000e+00
5.700000e-01 0.000000e+00
5.900000e-01 0.000000e+00
6.100000e-01 0.000000e+00
6.300000e-01 0.000000e+00
6.500000e-01 0.000000e+00
6.700000e-01 0.000000e+00
6.900000e-01 0.000000e+00
7.100000e-01 0.000000e+00
7.300000e-01 0.000000e+00
7.500000e-01 0.000000e+00
7.700000e-01 0.000000e+00
7.900000e-01 0.000000e+00
8.100000e-01 0.000000e+00
8.300000e-01 0.000000e+00
8.500000e-01 0.000000e+00
8.700000e-01 0.000000e+00
8.900000e-01 0.000000e+00
9.100000e-01 0.000000e+00
9.300000e-01 0.000000e+00
9.500000e-01 0.000000e+00
9.700000e-01 0.000000e+00
9.900000e-01 0.000000e+00
1.010000e+00 0.000000e+00
1.030000e+00 0.000000e+00
1.050000e+00 0.000000e+00
1.070000e+00 0.000000e+00
1.090000e+00 0.000000e+00
1.110000e+00 0.000000e+00
1.130000e+00 0.000000e+00
1.150000e+00 0.000000e+00
1.170000e+00 0.000000e+00
1.190000e+00 0.000000e+00
1.210000e+00 0.000000e+00
1.230000e+00 0.000000e+00
1.250000e+00 0.000000e+00
1.270000e+00 0.000000e+00
1.290000e+00 0.000000e+00
1.310000e+00 0.000000e+00
1.330000e+00 0.000000e+00
1.350000e+00 0.000000e+00
1.370000e+00 0.000000e+00
1.390000e+00 0.000000e+00
1.410000e+00 0.000000e+00
1.430000e+00 0.000000e+00
1.450000e+00 0.000000e+00
1.470000e+00 0.000000e+00
1.490000e+00 0.000000e+00
1.510000e+00 0.000000e+00
1.530000e+00 0.000000e+00
1.550000e+00 0.000000e+00
1.570000e+00 0.000000e+00
1.590000e+00 0.000000e+00
1.610000e+00 0.000000e+00
1.630000e+00 0.000000e+00
1.650000e+00 0.000000e+00
1.670000e+00 0.000000e+00
1.690000e+00 0.000000e+00
1.710000e+00 0.000000e+00
1.730000e+00 0.000000e+00
1.750000e+00 0.000000e+00
1.770000e+00 0.000000e+00
1.790000e+00 0.000000e+00
1.810000e+00 0.000000e+00
1.830000e+00 0.000000e+00
1.850000e+00 0.000000e+00
1.870000e+00 0.000000e+00
1.890000e+00 0.000000e+00
1.910000e+00 0.000000e+00
1.930000e+00 0.000000e+00
1.950000e+00 0.000000e+00
1.970000e+00 0.000000e+00
1.990000e+00 0.000000e+00
2.010000e+00 0.000000e+00
2.030000e+00 0.000000e+00
2.050000e+00 0.000000e+00
2.070000e+00 0.000000e+00
2.090000e+00 0.000000e+00
2.110000e+00 0.000000e+00
2.130000e+00 0.000000e+00
2.150000e+00 0.000000e+00
2.170000e+00 0.000000e+00
2.190000e+00 0.000000e+00
2.210000e+00 0.000000e+00
2.230000e+00 0.000000e+00
2.250000e+00 0.000000e+00
2.270000e+00 0.000000e+00
2.290000e+00 0.000000e+00
2.310000e+00 0.000000e+00
2.330000e+00 0.000000e+00
2.350000e+00 0.000000e+00
2.370000e+00 0.000000e+00
2.390000e+00 0.000000e+00
2.410000e+00 0.000000e+00
2.430000e+00 0.000000e+00
2.450000e+00 5.000000e-06
2.470000e+00 1.900000e-04
2.490000e+00 1.550000e-04
2.510000e+00 1.000000e-04
2.530000e+00 2.450000e-04
2.550000e+00 3.050000e-04
2.570000e+00 5.100000e-04
2.590000e+00 8.750000e-04
2.610000e+00 9.750000e-04
2.630000e+00 1.435000e-03
2.650000e+00 1.945000e-03
2.670000e+00 2.465000e-03
2.690000e+00 3.510000e-03
2.710000e+00 4.555000e-03
2.730000e+00 4.910000e-03
2.750000e+00 7.085000e-03
2.770000e+00 8.540000e-03
2.790000e+00 9.645000e-03
2.810000e+00 1.079000e-02
2.830000e+00 1.430500e-02
2.850000e+00 1.658500e-02
2.870000e+00 1.937500e-02
2.890000e+00 2.277000e-02
2.910000e+00 2.556500e-02
2.930000e+00 2.810000e-02
2.950000e+00 3.117000e-02
2.970000e+00 3.227000e-02
2.990000e+00 3.533000e-02
3.010000e+00 3.730500e-02
3.030000e+00 4.004000e-02
3.050000e+00 4.241000e-02
3.070000e+00 4.541000e-02
3.090000e+00 4.534000e-02
3.110000e+00 4.458500e-02
3.130000e+00 4.328500e-02
3.150000e+00 4.128500e-02
3.170000e+00 4.073500e-02
3.190000e+00 3.804500e-02
3.210000e+00 3.763500e-02
3.230000e+00 3.660000e-02
3.250000e+00 3.389500e-02
3.270000e+00 3.105000e-02
3.290000e+00 2.758500e-02
3.310000e+00 2.292000e-02
3.330000e+00 2.006000e-02
3.350000e+00 1.724500e-02
3.370000e+00 1.556500e-02
3.390000e+00 1.245000e-02
3.410000e+00 1.144500e-02
3.430000e+00 8.115000e-03
3.450000e+00 6.550000e-03
3.470000e+00 4.930000e-03
3.490000e+00 3.910000e-03
3.510000e+00 2.955000e-03
3.530000e+00 1.870000e-03
3.550000e+00 1.295000e-03
3.570000e+00 8.900000e-04
3.590000e+00 4.500000e-04
3.610000e+00 2.300000e-04
3.630000e+00 7.500000e-05
3.650000e+00 1.000000e-05
3.670000e+00 8.500000e-05
3.690000e+00 1.500000e-05
3.710000e+00 2.000000e-05
3.730000e+00 0.000000e+00
3.750000e+00 0.000000e+00
3.770000e+00 0.000000e+00
3.790000e+00 0.000000e+00
3.810000e+00 0.000000e+00
3.830000e+00 0.000000e+00
3.850000e+00 0.000000e+00
3.870000e+00 0.000000e+00
3.890000e+00 0.000000e+00
3.910000e+00 0.000000e+00
3.930000e+00 0.000000e+00
3.950000e+00 0.000000e+00
3.970000e+00 0.000000e+00
3.990000e+00 0.000000e+00
4.010000e+00 0.000000e+00
4.030000e+00 0.000000e+00
4.050000e+00 0.000000e+00
4.070000e+00 0.000000e+00
4.090000e+00 0.000000e+00
4.110000e+00 0.000000e+00
4.130000e+00 0.000000e+00
4.150000e+00 0.000000e+00
4.170000e+00 0.000000e+00
4.190000e+00 0.000000e+00
4.210000e+00 0.000000e+00
4.230000e+00 0.000000e+00
4.250000e+00 0.000000e+00
4.270000e+00 0.000000e+00
4.290000e+00 0.000000e+00
4.310000e+00 0.000000e+00
4.330000e+00 0.000000e+00
4.350000e+00 0.000000e+00
4.370000e+00 0.000000e+00
4.390000e+00 0.000000e+00
4.410000e+00 0.000000e+00
4.430000e+00 0.000000e+00
4.450000e+00 0.000000e+00
4.470000e+00 0.000000e+00
4.490000e+00 0.000000e+00
4.510000e+00 0.000000e+00
4.530000e+00 0.000000e+00
4.550000e+00 0.000000e+00
4.570000e+00 0.000000e+00
4.590000e+00 0.000000e+00
4.610000e+00 0.000000e+00
4.630000e+00 0.000000e+00
4.650000e+00 0.000000e+00
4.670000e+00 0.000000e+00
4.690000e+00 0.000000e+00
4.710000e+00 0.000000e+00
4.730000e+00 0.000000e+00
4.750000e+00 0.000000e+00
4.770000e+00 0.000000e+00
4.790000e+00 0.000000e+00
4.810000e+00 0.000000e+00
4.830000e+00 0.000000e+00
4.850000e+00 0.000000e+00
4.870000e+00 0.000000e+00
4.890000e+00 0.000000e+00
4.910000e+00 0.000000e+00
4.930000e+00 0.000000e+00
4.950000e+00 0.000000e+00
4.970000e+00 0.000000e+00
